trace1;            I seqID;              I pan;             I flag;               I t1;               I t2
trace1;                135;                  0;                  1;        9.49219E+11;       949218815095
trace1;                135;                  0;                  1;        9.49219E+11;       949218815231
trace1;                135;                  0;                  1;        9.49219E+11;       949218815104
trace1;                136;                  0;                  1;        9.80264E+11;       980264082948
trace1;                136;                  0;                  1;        9.80264E+11;       980264082714
trace1;                136;                  0;                  1;        9.80264E+11;       980264082611
trace1;                136;                  0;                  1;        9.80264E+11;       980264082602
trace1;                137;                  0;                  1;        1.01102E+12;      1011016471335
trace1;                137;                  0;                  1;        1.01102E+12;      1011016471102
trace1;                137;                  0;                  1;        1.01102E+12;      1011016470997
trace1;                137;                  0;                  1;        1.01102E+12;      1011016470949
trace1;                138;                  0;                  1;        1.04177E+12;      1041769916463
trace1;                139;                  0;                  1;        1.04719E+12;      1047187358375
trace1;                138;                  0;                  1;        1.04177E+12;      1041769916096
trace1;                139;                  0;                  1;        1.04719E+12;      1047187358009
trace1;                138;                  0;                  1;        1.04177E+12;      1041769916130
trace1;                139;                  0;                  1;        1.04719E+12;      1047187358038
trace1;                138;                  0;                  1;        1.04177E+12;      1041769916252
trace1;                139;                  0;                  1;        1.04719E+12;      1047187358171
trace1;                140;                  0;                  1;        1.07763E+12;      1077625431055
trace1;                140;                  0;                  1;        1.07763E+12;      1077625430729
trace1;                140;                  0;                  1;        1.07763E+12;      1077625430854
trace1;                140;                  0;                  1;        1.07763E+12;      1077625430706
trace1;                141;                  0;                  1;        10078976713;        10078976713
trace1;                141;                  0;                  1;        10078970932;        10078970932
trace1;                141;                  0;                  1;        10078976430;        10078976430
trace1;                141;                  0;                  1;        10078952500;        10078952500
trace1;                142;                  0;                  1;        25025024398;        25025024398
trace1;                142;                  0;                  1;        25025024172;        25025024172
trace1;                142;                  0;                  1;        25025024111;        25025024111
trace1;                143;                  0;                  1;        52906107147;        52906107147
trace1;                144;                  0;                  1;        66271108250;        66271108250
trace1;                143;                  0;                  1;        52906107059;        52906107059
trace1;                144;                  0;                  1;        66271107949;        66271107949
trace1;                143;                  0;                  1;        52906107263;        52906107263
trace1;                144;                  0;                  1;        66271107918;        66271107918
trace1;                144;                  0;                  1;        66271108052;        66271108052
trace1;                145;                  0;                  1;        97940691153;        97940691153
trace1;                145;                  0;                  1;        97940690947;        97940690947
trace1;                145;                  0;                  1;        97940690840;        97940690840
trace1;                146;                  0;                  1;         1.2901E+11;       129010437326
trace1;                146;                  0;                  1;         1.2901E+11;       129010437017
trace1;                146;                  0;                  1;         1.2901E+11;       129010437111
trace1;                147;                  0;                  1;        1.48768E+11;       148767765367
trace1;                147;                  0;                  1;        1.48768E+11;       148767765071
trace1;                148;                  0;                  1;        1.59079E+11;       159078874409
trace1;                147;                  0;                  1;        1.48768E+11;       148767765161
trace1;                147;                  0;                  1;        1.48768E+11;       148767765016
trace1;                148;                  0;                  1;        1.59079E+11;       159078874226
trace1;                148;                  0;                  1;        1.59079E+11;       159078874072
trace1;                148;                  0;                  1;        1.59079E+11;       159078874104
trace1;                149;                  0;                  1;        1.84857E+11;       184856968308
trace1;                149;                  0;                  1;        1.84857E+11;       184856968202
trace1;                149;                  0;                  1;        1.84857E+11;       184856968272
trace1;                150;                  0;                  1;          2.162E+11;       216199712560
trace1;                150;                  0;                  1;          2.162E+11;       216199712370
trace1;                150;                  0;                  1;          2.162E+11;       216199712343
trace1;                150;                  0;                  1;          2.162E+11;       216199712256
trace1;                151;                  0;                  1;        2.47246E+11;       247245571582
trace1;                151;                  0;                  1;        2.47246E+11;       247245571300
trace1;                151;                  0;                  1;        2.47246E+11;       247245571373
trace1;                152;                  0;                  1;        2.72508E+11;       272507837179
trace1;                152;                  0;                  1;        2.72508E+11;       272507836881
trace1;                151;                  0;                  1;        2.47246E+11;       247245571262
trace1;                152;                  0;                  1;        2.72508E+11;       272507836981
trace1;                152;                  0;                  1;        2.72508E+11;       272507837015
trace1;                153;                  0;                  0;        2.87975E+11;       287975495446
trace1;                153;                  0;                  0;        2.87975E+11;       287975495158
trace1;                154;                  0;                  0;        3.03443E+11;       303443434090
trace1;                154;                  0;                  0;        3.03443E+11;       303443433748
trace1;                153;                  0;                  0;        2.87975E+11;       287975495247
trace1;                154;                  0;                  0;        3.03443E+11;       303443433876
trace1;                154;                  0;                  0;        3.03443E+11;       303443433777
trace1;                155;                  0;                  0;        3.29221E+11;       329220689486
trace1;                155;                  0;                  0;        3.29221E+11;       329220689175
trace1;                155;                  0;                  0;        3.29221E+11;       329220689266
trace1;                155;                  0;                  0;        3.29221E+11;       329220689304
trace1;                156;                  0;                  0;        3.44688E+11;       344688085956
trace1;                156;                  0;                  0;        3.44688E+11;       344688085649
trace1;                156;                  0;                  0;        3.44688E+11;       344688085679
trace1;                157;                  0;                  0;         3.7257E+11;       372570239639
trace1;                157;                  0;                  0;         3.7257E+11;       372570239429
trace1;                157;                  0;                  0;         3.7257E+11;       372570239349
trace1;                156;                  0;                  0;        3.44688E+11;       344688085584
trace1;                157;                  0;                  0;         3.7257E+11;       372570239334
trace1;                158;                  0;                  0;        4.04521E+11;       404520772909
trace1;                158;                  0;                  0;        4.04521E+11;       404520772586
trace1;                158;                  0;                  0;        4.04521E+11;       404520772614
trace1;                158;                  0;                  0;        4.04521E+11;       404520772681
trace1;                159;                  0;                  0;        4.34444E+11;       434443673332
trace1;                159;                  0;                  0;        4.34444E+11;       434443673026
trace1;                159;                  0;                  0;        4.34444E+11;       434443673169
trace1;                160;                  0;                  0;         4.5812E+11;       458120241917
trace1;                160;                  0;                  0;         4.5812E+11;       458120241908
trace1;                159;                  0;                  0;        4.34444E+11;       434443673063
trace1;                160;                  0;                  0;         4.5812E+11;       458120241966
trace1;                161;                  0;                  0;        4.86006E+11;       486005856085
trace1;                161;                  0;                  0;        4.86006E+11;       486005855814
trace1;                161;                  0;                  0;        4.86006E+11;       486005855833
trace1;                162;                  0;                  0;         5.1676E+11;       516760178551
trace1;                162;                  0;                  0;         5.1676E+11;       516760178279
trace1;                161;                  0;                  0;        4.86006E+11;       486005855801
trace1;                162;                  0;                  0;         5.1676E+11;       516760178238
trace1;                162;                  0;                  0;         5.1676E+11;       516760178331
trace1;                163;                  0;                  0;        5.35464E+11;       535464226848
trace1;                163;                  0;                  0;        5.35464E+11;       535464226891
trace1;                163;                  0;                  0;        5.35464E+11;       535464226896
